speed_kmh,accel_mps2,brake_%,gear,rpm,throttle_%,road_grade_%,idling_time_s,fuel_rate_Lph,E_desired_kmpl,E_actual_kmpl,delta_control,driver_score
24.692407466617716,2.691787272588318,32.717084093455846,3.0,600.0,55.59911601556782,-6.990021947570334,0.0,3.3294006415893826,18.11449888538049,18.830478368281966,,94.23667609284695
96.64121922303886,2.317262193627388,4.546557938129284,5.0,880.105740103151,85.68902452477835,-4.049830501810912,0.0,9.302031285321744,16.574403073870037,15.486821673606995,1.0875814002630424,100.0
54.35559248783661,0.906146139533351,4.7981132721314665,4.0,600.0,30.72030014394384,-0.3409371758043926,0.0,3.34069916122404,18.145165279201137,18.981280040581915,-0.8361147613807773,100.0
61.688205117198095,2.0415100571546603,10.59793164678159,4.0,600.0,57.38783954997786,-4.560774341067012,0.0,5.588213081180845,18.739188396791214,13.531402431232971,5.207785965558243,94.72846425129606
24.381295344663577,0.09718702518507163,5.433483159708993,3.0,600.0,18.159965842344942,-5.9562238720622185,0.0,5.678689851615645,,17.478473788038364,2.9113777922258066,100.0
46.39043188687043,1.1481562415625237,30.205116755223585,,600.0,64.22373119623292,5.23830947472889,0.0,7.672986703040742,19.44205040904099,15.080010165729528,4.362040243311464,
62.773064742746655,2.2165804429531124,22.48748260660205,4.0,600.0,66.47546860392067,-4.191828162044187,0.0,6.4977909406416865,19.725802877205744,16.14675384440476,,100.0
31.22516056444243,,7.203308877918703,3.0,747.2373434432179,18.520676318830553,-5.236740884626691,0.0,5.262700977967526,17.566531851487802,16.430115394312104,1.1364164571756987,100.0
,-0.38278075727142546,10.350045460488262,4.0,600.0,33.10043843059014,-4.592597952723455,0.0,3.1825188032569214,18.655952967792597,13.103131424015505,5.5528215437770925,82.89825948269684
44.984032752029876,-2.5569329372656737,0.5978244854526469,4.0,600.0,3.137233011404305,4.343975180318555,0.0,3.7276924007851067,18.171965328300125,13.901880233225977,,91.06073539517715
52.70765625516808,-0.12470028858224098,11.898415492688914,,600.0,38.73050099567705,-2.781526600195345,0.0,0.8322071376451747,18.606185602433147,14.477239061203951,4.128946541229196,100.0
44.95733469426508,1.235134776843467,12.282684782827316,4.0,600.0,49.679224577189586,-5.5424642169245955,0.0,,18.234540325999046,21.7734293225014,-3.5388889965023544,100.0
106.30695461272344,1.4184501413514445,4.450367840450837,5.0,715.1284923965612,79.34280514679061,-3.3606476033989416,0.0,7.900036257335363,19.2989564881452,8.957526789699815,10.341429698445387,81.83222531438841
59.66256938155165,0.7565475985776147,2.480548824666228,4.0,600.0,45.299108220189325,-0.19268264750204486,,2.085101881770989,,15.797732573890965,1.8559931641827951,100.0
33.557226776102496,-0.8119486424433597,24.66026822458614,3.0,600.0,17.299123721714224,3.567083982425103,0.0,3.419929272633949,,15.623595633306312,2.5274790649009127,97.40149538522232
80.56362280257973,-2.965232353421386,5.56354687517259,5.0,,19.339795602934824,3.2310739169045983,0.0,3.94947265710124,19.29165958101737,16.820716157417504,2.4709434235998664,96.59817703722278
29.478908750724443,,10.604674563797701,3.0,600.0,0.0,-3.111076023821766,0.0,0.5,20.309130331851946,17.828123207454126,2.48100712439782,100.0
65.22158987511888,-0.45651730658092715,0.33896856834553124,4.0,647.0586092068094,37.43270565531337,-2.12449650535094,0.0,,17.27751511410963,14.744179029853541,2.5333360842560886,100.0
11.008246903005613,-0.46939345078502115,5.345501147061558,2.0,600.0,5.03764838570887,8.411536283916357,,4.61603694272125,18.13004188139783,18.834793208257057,-0.7047513268592276,100.0
26.79534877753924,0.9278345354668867,16.996843949968,,600.0,,3.9827381219259985,0.0,0.5,18.255220649305357,13.18289240620074,5.072328243104618,91.83132981316102
64.92153089672809,,4.903304265489805,4.0,734.2315111528627,96.42473739395149,-1.007120763726397,0.0,6.773242579434096,19.27023888239882,17.83644065122708,1.4337982311717425,100.0
78.46166449988526,0.18529380276163954,9.242250256420556,,600.0,54.19680633743022,-9.180609760586904,,9.571560996333854,20.09262152848614,17.376499124161647,2.7161224043244943,92.94362993646071
64.28420702974927,-0.3250976837346925,2.355398191456033,4.0,600.0,39.02215926031068,-1.8353146336086072,0.0,3.6937598467913144,17.758298407961938,14.729004403761524,3.0292940042004144,97.5591472447668
57.10879294029399,-0.3888327195061388,5.387547851017946,4.0,649.0398844803365,30.95478936912771,-5.306477448556948,0.0,3.1364480346723855,18.189762250334002,15.749823032783327,2.439939217550675,100.0
52.47240761026778,0.1865771503615713,26.260700829266792,4.0,600.0,45.40419989523646,-3.450725543124232,0.0,3.4161547329768123,18.245762406568915,18.029117652475207,0.2166447540937071,100.0
23.036950240814313,,8.357521849208586,3.0,600.0,0.0,-3.861327287091874,0.0,2.038160883261864,18.671761128477723,15.450762500230791,3.2209986282469316,
42.003894790132286,0.18029783811908262,23.220886477647728,,600.0,29.677882856828838,-0.9248326512683032,0.0,0.5365795038286585,18.873114404606017,16.3078493808659,2.5652650237401176,99.58901130457713
48.484030726005315,,23.229847532722946,4.0,600.0,31.482491581238914,0.2790384662695079,0.0,5.662708218610685,17.61074065411792,15.953716859596694,1.6570237945212245,100.0
86.42805565547289,0.3145290953617322,28.850463706162923,5.0,709.2063289825435,63.57494731806729,-2.9263233663412502,,7.323186868659726,20.003318002603304,14.768571155010061,5.234746847593243,91.15634698559273
68.59045723921153,0.6863129010071718,22.575319989819548,4.0,600.0,,-5.1108252410162125,,7.032360778962618,16.426316374656608,17.20864238256719,-0.7823260079105836,100.0
15.92399611593165,0.6506214140228029,0.0328652371781154,2.0,600.0,35.48149031453083,-0.7157250691356362,,0.5,16.8415670499431,17.940659234708406,-1.0990921847653041,100.0
68.10209923486988,-2.6578450233696653,27.183261924381906,4.0,600.0,,-1.9931151084246326,0.0,2.8790158403734774,18.707322538271235,17.5508619563812,1.156460581890034,96.88610099969219
50.37294298959209,0.9553052375931048,1.4787310403497416,4.0,600.0,52.48442483899766,-7.590156775246401,,8.257510747217983,18.215257073065388,18.856995327337934,-0.6417382542725463,100.0
43.07694999235103,-1.0065222684936805,0.4074517571167719,4.0,695.6084039973355,25.471841154947455,2.4302837701049746,0.0,1.5001312351412022,17.312458757644468,17.241068341302324,0.07139041634214394,
75.2919072210217,-1.643758744505937,0.5698158373442805,5.0,704.4178384410359,41.80081450540667,-2.9153889438088436,0.0,4.229011456641761,,15.599208011433964,3.5060610468701956,96.85159063903991
85.77498806239878,-1.6566777417824943,4.291169126110036,5.0,787.3447914047558,26.96895065308921,-1.0778089925242957,0.0,1.0475937681041771,,14.637726333393045,4.228745942140483,98.25486336457197
83.28200297790497,0.650312415708794,9.697022820474725,5.0,600.0,67.20035749550684,-0.8793854793779542,0.0,6.491683322371859,19.293159246416618,15.232687332319495,,100.0
39.01956191943404,-0.3338623908372794,5.146850560009652,3.0,785.620133565383,7.545270519051588,-0.061763637974823045,0.0,1.5377593724282084,16.96747229522698,18.32984758908151,-1.3623752938545302,100.0
52.26969060371964,-2.522953175978116,0.25886466716309503,4.0,,11.336581163215518,0.584173285475785,0.0,2.0155408388354834,18.78340330801725,13.945668783192659,4.83773452482459,87.33395030772023
68.2815857850891,0.7170567227884251,6.47185076680605,4.0,600.0,45.852140797398654,-5.218391071053743,0.0,2.800882712928879,19.06304819639141,17.38044682457117,1.6826013718202404,100.0
84.38862817805898,-2.159412196198241,5.836306491986152,5.0,603.8945391522403,16.55477828709671,1.2494339701954988,0.0,5.506345401106342,16.93005465865307,15.294308586166284,1.6357460724867856,84.0348491569915
48.020644053867755,0.2097320377773163,14.140737213746053,4.0,668.4048472776808,27.172421154773637,-1.3765336045152026,0.0,3.2102401684001265,18.108151049858208,14.82446196929309,3.283689080565118,
55.35852558340457,,3.279665703734369,4.0,823.0073625815594,34.85018941400476,4.337771953851014,,6.272868207419444,18.751935723865646,16.374907780292162,2.3770279435734842,100.0
32.34162564984929,1.3283656225425673,2.453011960762576,3.0,600.0,37.48895222931166,3.2599160959409166,0.0,4.8205201863332965,19.17918238475191,11.902394675430816,7.276787709321095,89.98274378685868
30.09483439798323,2.6725271797002774,,3.0,600.0,46.52419247750247,,0.0,3.2954012562193657,17.588629614351056,18.415330952045302,-0.8267013376942458,100.0
80.31314555985495,-2.0470144888508126,3.6203187043971785,5.0,620.9371510155141,30.486687626815893,-3.7534617907919596,0.0,0.6098698824605249,17.08889713908003,18.87056670110441,-1.7816695620243799,100.0
93.90600071427058,-0.07871078409457416,9.142050917522717,5.0,,47.86430936030385,,0.0,4.754426598135592,19.27489372502565,12.917799671565561,,97.50399894092924
58.19974696049165,,6.377606970712437,4.0,600.0,30.186267044569227,0.3762981285246414,,5.035166602197201,18.02096329865657,16.186486839336645,1.8344764593199265,100.0
85.08832244730061,0.6506245289414434,4.108212745604593,5.0,858.5681066829026,56.15974586265612,2.7607511012261288,0.0,1.414250011110536,15.972967889827704,15.659654030416267,0.3133138594114371,100.0
69.04090062619085,0.32350315640042787,4.689068841444598,4.0,600.0,49.57644410040727,2.6975236338172683,,8.384516225043772,17.62551996861638,14.10898030838727,3.5165396602291104,97.74080509747849
43.872006134871896,-0.5288193641049299,4.635026626492164,4.0,600.0,35.13628224476228,1.836219977869691,0.0,5.175094689948847,19.04100619990428,,3.7634437360797435,94.16287272390188
69.03489013771035,-0.6613532829162833,35.90182097649966,4.0,603.0832956278066,46.44054231034613,-4.352896421003873,0.0,5.215463463792038,,15.25529740811771,1.7430330789012505,100.0
98.45091416164922,-1.6746762827760713,2.6526455070336374,5.0,,44.85353417108555,3.820322488331167,0.0,5.224293233987207,17.926202883935268,15.721570400192629,2.204632483742639,100.0
59.10434902225121,1.4817923736097638,17.04086892376662,4.0,600.0,58.672628413279234,1.4067140484058789,,6.27311855001092,17.60239032108935,14.735742174314346,2.8666481467750025,90.66063045673138
99.11609139535015,0.6888062723992938,12.317237840498896,5.0,1020.7776943250888,69.56477758012277,-5.892341744423028,0.0,4.8460933590879804,18.25714259894463,15.549950735601618,2.707191863343011,97.04515060781188
5.493627602243606,1.376652296692706,0.055855759295482504,2.0,600.0,23.366915009413397,-1.9347223221440195,0.0,3.8335788347196833,17.660491763510997,18.006603281043247,-0.34611151753225045,100.0
80.54756260938059,-0.4655942047132705,49.873414337655255,5.0,760.0568716751642,54.62366928373638,-4.8523266500963596,0.0,6.3233582278427765,18.745776634579386,14.132468784680798,,90.39502385479247
62.17617670595428,-0.9852532030416457,14.123893762147755,4.0,659.5536098139478,22.090745397723055,,0.0,7.725932194841366,18.06262749665954,18.129715171602076,-0.06708767494253465,100.0
,-1.6174725999438417,11.471186901069865,4.0,600.0,0.0,3.4132969774387294,0.0,1.49348941397818,18.486198634279237,19.65345706250856,-1.1672584282293244,98.79425931990252
62.29401941338756,0.5383763756109893,5.197397495874126,4.0,600.0,36.11587959526011,-5.917494082247559,0.0,4.870330901358695,17.928269691491117,17.895430060386587,0.03283963110452959,96.96230525093972
,-1.559689836792352,8.10137480571428,,,13.589698350608188,-5.284473180464552,0.0,3.331670307179501,19.38280357417451,21.224290476278526,-1.841486902104016,100.0
54.5082028040622,2.7729946034498254,2.9205280442335138,,600.0,62.02971605155256,7.912891865355306,0.0,,17.617306754423534,,5.7824908031505,
,-1.9614638716401607,0.3612824112931182,4.0,600.0,27.5905584893329,-1.7915432065974481,0.0,6.073476071543662,16.882240154773815,15.89880739380439,0.9834327609694249,100.0
,0.4104901788187528,18.08020923574073,5.0,996.4872201546614,59.83907718175443,2.6306431774552346,0.0,3.824824811245997,17.0124084441982,15.528547489767098,1.483860954431103,
47.04324454315881,2.350282060820679,22.68033857992947,,600.0,62.64109616804977,4.499326138276816,0.0,2.6465767375718245,16.617121272056576,14.849124778631396,1.76799649342518,94.52738697610451
39.787659927670305,0.8986346388957136,1.7729895513841303,3.0,627.0479751550179,39.58730301285606,3.096854434042289,,4.650359552810979,16.744147008043186,15.281368072781177,1.4627789352620084,100.0
,0.263510568737669,15.467265087363408,4.0,600.0,35.67722255024746,0.5982913699659169,0.0,1.7139234305183602,16.656872179697896,17.27454411165652,-0.6176719319586255,100.0
82.88505294255185,,13.515168632350111,5.0,635.1836714779191,,-0.1490563168981185,0.0,,16.921434196279087,16.303813288131813,0.6176209081472734,100.0
68.21877774149212,-2.072653782851556,1.9647119475481298,4.0,644.9012773122544,18.726071656042265,2.150425395389728,0.0,4.138016642934832,17.887003647798046,19.329240771787898,-1.4422371239898517,96.61648136332849
46.75599490582403,1.1550751633763787,5.478852648481903,4.0,600.0,48.649526913646326,-0.8986502111110147,0.0,4.194317812811411,18.783397168355243,,4.923713793999925,89.32788795642767
72.83168582783391,2.2592208611624196,5.494935525118413,5.0,678.9240043990471,67.260834914763,2.7795476954555163,0.0,5.602709363882,16.50840306449721,14.978036535667135,1.5303665288300738,100.0
62.42693873370101,-0.6582749857172572,14.26967443000052,4.0,,33.55645697754901,-1.035835677876035,0.0,0.5,17.247200572358974,15.443605132286159,1.8035954400728151,96.10992150511063
84.21612476332223,-1.7085922614245266,18.180679571648298,5.0,600.0,26.836164774183104,-0.5821444088829117,0.0,3.835511306919173,,18.153935890156895,0.6782278109188837,100.0
,-3.6872541458235277,0.9957188149898966,4.0,600.0,0.0,7.5270404928405865,0.0,3.850565523121355,17.465707650046483,18.309712211519468,-0.8440045614729854,
51.80844633505579,-1.4711472654938065,8.27751685687677,4.0,600.0,15.780325010118018,-1.921560997277214,,6.31392236177661,16.3850444706483,,0.03540466683091026,100.0
50.19729617169606,-0.1704852637485603,14.344284276697628,4.0,600.0,44.692997235973365,0.07696555771230436,,5.732185465587109,18.033925999361756,17.775702927697655,0.2582230716641014,100.0
23.41212629669704,2.3986848612551013,15.426702872763894,3.0,600.0,28.85219512231192,1.7222509071952892,0.0,0.5,18.275919645476872,16.167115235027964,2.108804410448908,99.55638053895856
67.4030069266144,1.0097005383494526,1.6016115174791212,4.0,718.7146455852151,62.69110776124635,1.9791738279222566,0.0,7.287140835550597,18.215334912313644,12.760017975019501,5.455316937294143,97.64110662313045
66.52638180449723,0.45762810706012946,,,600.0,30.396895165960093,1.1714496681912208,0.0,0.5,,15.935506024838407,4.251882411014648,100.0
60.12783641606152,-0.6001794919516965,,4.0,665.9376835700831,39.43427966461341,-5.001560646689301,0.0,6.471456942540838,17.496898904381595,,-3.4777750255446804,90.80238748744162
54.135321665621326,-0.8747485758839345,3.8348628659605972,4.0,600.0,19.94287273184704,0.6481734731347871,0.0,5.298790322105732,19.067705772308873,16.64279920528952,,100.0
,2.1084713962619457,5.5358856130883165,,600.0,49.055802328672684,0.9713157358733069,0.0,7.678207977788228,17.927031865390223,,1.678957688221736,
49.48386693086602,0.3011078111375842,16.31471434141057,4.0,600.0,36.53942149664721,4.559841083539979,0.0,3.6027895554017033,18.240335846064504,16.16893085485482,2.0714049912096826,100.0
51.432137086830764,-3.153901037881533,0.9356317999965338,,777.1094924093034,0.0,2.9569661084907497,0.0,3.853333508456935,17.20069423427062,17.58993887003351,-0.38924463576288915,91.36243211405383
39.94306826945953,-1.0103094718458643,19.625000325514435,3.0,675.1215922655904,33.45462481470929,4.823441438336796,0.0,6.488982271737564,17.08594034780396,18.65518414842884,-1.5692438006248821,100.0
55.96785720834977,-1.2873240476574401,3.7274148918261627,4.0,761.7731071116722,32.87715122615691,-4.012821565879899,0.0,5.312489673491385,16.94978118466547,18.44061510667201,-1.4908339220065407,100.0
70.10127142036346,-0.8193960137661973,0.014513693182158921,,600.0,41.88843014250831,-3.9840815536561975,0.0,1.146763851742778,16.731199498615123,18.027898644182923,-1.2966991455677999,100.0
107.15464753026325,0.8443659904276277,2.6678089199706796,5.0,,65.61728622552926,1.3123986833303423,0.0,5.94467363729218,18.605540213817875,14.625947522200109,3.979592691617766,100.0
64.36444532079598,-0.16116732269137413,0.9376208370874352,4.0,,48.68139556800891,4.531407943358501,0.0,6.246351355110823,17.237046657982077,16.962054599708566,0.2749920582735115,100.0
66.4387597680691,-0.11529811050549305,0.9693489663808312,4.0,884.8263027957499,29.23388256299719,,0.0,3.468676495477016,20.58517252755604,,4.319551386472025,100.0
58.13885210584582,1.9702097419878548,11.80372606553306,4.0,600.0,,-2.961158147437005,0.0,2.1957520746364274,17.67446046265104,,0.3376104483487765,93.92631048075876
,-1.0446916346800326,2.4076837967671296,2.0,600.0,0.0,-6.405868805624601,0.0,2.7199847650666147,18.99301871257095,22.697554707258117,-3.7045359946871663,100.0
59.33715311376958,2.7962992888310243,27.294121971299194,4.0,600.0,58.41168908193089,1.4521170626607898,0.0,6.358605384627194,17.982537931773805,17.82275587853778,0.15978205323602523,100.0
61.50575524852566,-1.0069613870566292,7.2658927902380785,4.0,865.3042204199338,23.13489491279121,-0.45165525555311825,0.0,,16.197287968974514,16.66847958399393,-0.4711916150194142,100.0
121.58105281213216,0.13379729491885706,6.163681151561713,6.0,882.3160232035099,67.78006366679375,-1.7357852833223106,0.0,,16.740808702983035,15.72474173123689,,100.0
55.19097588047194,-0.42180539310415033,5.696622418623835,4.0,633.5482863109805,29.473101662998094,3.620760144372737,0.0,3.3297554554410955,,14.091987441590632,2.216463456103561,100.0
67.53868355834031,0.18512870025144157,11.79565239420013,4.0,898.8340119271404,39.12224595877426,-0.34717849150977254,0.0,4.710890073047966,19.486281526897884,15.630574594131868,3.855706932766015,89.82167055759604
59.132205757368915,0.6668879926096934,6.019596006841851,4.0,,25.07183508311963,0.0035475449006675194,0.0,0.5,19.29833757327735,12.368347473435824,6.929990099841527,99.78609556140651
30.7830490595117,0.6507528601333148,1.3765457409528905,3.0,600.0,33.82028680719548,3.599494890365258,0.0,3.8827955774649956,19.74773126234992,18.073296081795714,1.6744351805542053,96.84156525065329
88.57057036287551,-1.12967599593087,21.216994052397954,5.0,673.1540884607491,40.3417776876157,8.762943117445428,0.0,5.230394096583612,15.341428356886562,13.37665529770489,,100.0
78.79832581716936,-1.684372016171356,5.593076960205138,5.0,741.7278915184071,25.592006901397284,-1.7778498852035804,0.0,3.350704755875994,16.7195443239191,,-0.0743300834419145,100.0
79.77579867607616,3.754757686358566,0.7688598570832008,5.0,600.0,100.0,,0.0,4.90587933502548,18.780040291414803,13.420723042678619,5.359317248736184,90.23147011418502
37.26531363013153,-0.7259765094008297,7.536745305401809,3.0,600.0,18.951238075503824,,0.0,4.074933145267449,17.430258157622532,19.471708007230518,-2.041449849607986,
95.06985777340248,1.04881865800798,10.422703069760315,5.0,600.0,68.60843279134279,1.9072966871347756,0.0,9.047387740702714,18.598886804520074,17.49003506999157,1.1088517345285034,100.0
24.95372343019298,-2.4114619657847953,3.22387345863552,3.0,600.0,6.3207435750798595,-4.362075949483658,,,17.772726730104182,20.909515606598774,-3.1367888764945917,100.0
,-0.4194190798570152,16.111414009162825,5.0,600.0,28.242914451658287,-1.4928894028665511,0.0,3.153057007107987,17.526903533967424,13.982139223109455,3.5447643108579694,98.42187424014175
,-0.1907990759736644,11.079836006782589,6.0,682.2733149867247,65.24660402620907,-1.1411199211555383,0.0,9.984690611786565,16.24112163751957,16.480482381001444,-0.23936074348187475,
35.23659187173279,0.7092226048917487,,3.0,600.0,42.63600052495015,6.2255963626868605,0.0,3.304442632019615,,13.61343326325673,3.4985375327399915,92.12324157982535
45.8425567599307,-4.083681211487908,5.461505204474303,4.0,600.0,0.0,4.7714408737209295,0.0,3.6212412270563545,18.13209747646512,17.656360505107035,0.475736971358085,100.0
62.49128412719103,0.24921091961749597,32.67942689361941,4.0,600.0,30.704325392914562,-6.146860784212887,0.0,7.740039011464526,17.31937915623605,18.332834486901024,-1.013455330664975,100.0
47.41310864709502,-1.7246121830518393,3.204658600230585,4.0,600.0,11.635678043576377,,0.0,2.902882100124713,17.75172937484942,16.28258791712085,1.4691414577285684,100.0
21.233414223346685,0.48651856679238575,8.620523434483058,3.0,600.0,27.37175923703368,,0.0,5.733699722423468,17.196461537390245,17.574254065980238,-0.37779252858999257,100.0
61.71407437015068,-1.5544937952572444,3.6969528108153433,,691.74000825629,4.243320331011571,0.6411640297202241,0.0,2.121583972769358,17.193501593606815,16.417512488354657,0.7759891052521581,100.0
33.44240715684738,-1.283224043888372,13.657263521816255,3.0,600.0,0.3623531885275302,-3.3381743470783114,0.0,0.5,17.461915946973445,20.09302131804403,-2.6311053710705856,100.0
71.83981076587953,-0.4104414155899022,0.4897123862604947,,639.2848916983967,61.55086018639184,-1.5532184344387516,0.0,4.49346083314412,18.542297493674184,15.244857178870815,3.297440314803369,100.0
37.01439414415492,-1.578494204404793,0.46980364114762485,3.0,600.0,17.568157304878653,-3.921635781382209,0.0,3.191322522664195,19.05433062651137,16.606867293108845,2.447463333402524,100.0
98.7483601254385,-0.7133016701030322,16.652729233399768,5.0,,67.07586896885174,6.702090082241721,0.0,5.292529924677801,19.503024906299284,14.827676598673806,,100.0
40.418667691594074,-1.790063652814973,5.69635095847492,4.0,,20.97187433272613,-0.5603821713861672,,0.5,18.807275045921376,18.88684967611776,-0.07957463019638311,100.0
,-2.7497556775480914,4.1730500578836125,4.0,704.4022617690831,12.416510703689438,,0.0,1.4765104521196073,18.318676094131916,14.498038681946207,3.820637412185709,97.94391736603527
80.33793043424174,1.5269355786440393,9.352871827649889,5.0,758.0492272587115,62.347528614126205,-4.289104871977097,0.0,2.9300356259295786,19.98935264162695,16.57013329076483,3.4192193508621216,90.86326975403324
29.228392089151118,-1.9440730392358925,12.10324077257171,3.0,600.0,,-5.660259493069277,0.0,4.430748216693223,18.55754164861471,,1.7106747239304383,98.22864544425339
65.68649836510323,-0.2680213314119753,2.2464636352653358,4.0,621.1640550414647,54.66267777705542,-1.7765778931771985,0.0,5.606819482682311,18.70318941635449,17.257984985958036,1.4452044303964549,100.0
92.6785688570607,1.1293366222406773,2.0509643633820227,5.0,741.1769532864455,75.88803988261142,2.08584027404145,0.0,3.353059437376607,18.852141111994378,13.658166423464543,5.193974688529835,95.6647859712849
19.81291913596931,-0.9224161537740647,31.736813498259107,2.0,600.0,12.350401078711801,-0.4858086056645915,0.0,2.127255616250619,,14.875776838752465,3.3222123004474966,99.82637118415124
64.6158464633076,-1.237748849618307,,4.0,,28.206964043474294,3.8981579856063457,,1.3048779145023972,17.73698651726516,14.794665392325125,2.942321124940033,98.36394160144707
66.49706985621059,0.33935713300113224,4.94487286431408,,743.8577687552761,51.625342132825246,,0.0,3.4942262866394835,,16.067975496756453,1.740675567500503,
79.54557179443276,1.676900734090728,,5.0,611.2163340878371,61.22136716521795,0.02586086445178216,,2.9536197118044063,17.425906322949395,16.1347236998074,1.2911826231419958,100.0
29.07623222804795,-1.7539728976297033,7.4477518101409546,3.0,600.0,,2.140450742370055,0.0,3.4017177240605405,,15.833764788720547,1.5631111629840042,91.5304912776478
26.98858467289309,-0.22522174802615838,2.766271510577934,3.0,600.0,14.262519946224469,0.4011981259091361,,0.5,19.04196966468075,17.4165443433995,1.6254253212812486,96.22468808421095
73.04853914042243,-2.598741892450991,2.3159832444404245,5.0,600.0,,3.776116818940186,0.0,5.148894761860509,16.714401657579238,15.58291743840442,1.1314842191748173,100.0
67.42461683082965,-0.589801505523285,5.05604720049581,4.0,600.0,27.53723869801697,2.2208431510663784,0.0,5.698642533949028,18.02676873898142,15.776113059983535,2.2506556789978855,97.07523365626824
66.26232125864692,0.05130702680711317,19.65369277609482,,645.5874512712244,39.24660045645131,3.64385968729377,0.0,4.058229067316177,17.794078823529418,14.489124888455514,3.304953935073904,96.4481621502557
68.6612052374244,-1.2819369626325985,0.6341692747284332,4.0,600.0,,2.8658269965612106,0.0,0.6024495259502913,16.431560198731223,15.292143239400914,1.1394169593303083,
42.99938196053773,-0.6854877507378472,2.4657339999366963,4.0,600.0,41.56396738398146,5.4410824456808635,0.0,0.7236687429873045,18.566129383501988,13.27979858825653,,91.70449048947012
65.8063424290251,-2.112340152461175,22.363463198475124,4.0,,12.834812117622914,,0.0,5.1697971031993495,16.49789374483916,16.336315759198765,0.16157798564039538,100.0
67.32681183246703,0.11561791707224042,1.29806417787595,4.0,600.0,48.66793804303482,6.990382158968231,0.0,9.698327539333295,16.905233000734768,17.58078484447974,-0.675551843744973,100.0
,1.5835413733247248,9.932412123793016,,600.0,,-2.1647419356308313,0.0,3.808391802008262,18.022644611642654,16.591192421022445,1.4314521906202096,97.06873618475656
